ear,mar,perclos,pose,yawn_detected,label
0.197290658279654,1.0463791142082697,1,0,1,1
0.18605518931190534,1.0720316571758206,1,0,1,1
0.21213742727057916,1.0488127154594418,0,0,1,1
0.22448049511010354,1.0406955125235995,0,0,1,1
0.22890553875349903,1.0518493552603303,0,0,1,1
0.2152896408159742,1.0343893243922726,0,0,1,1
0.2143606902797181,1.0341936867523558,0,0,1,1
0.20280641592725604,1.028169813576245,0,0,1,1
0.2159271029011326,1.0684741085849834,0,0,1,1
0.20598157496937541,1.0393583882197135,0,0,1,1
0.2120775110682953,1.0473791385638842,0,0,1,1
0.2191644549333253,1.0586142397641578,0,0,1,1
0.19924847601976312,1.0635245918163285,1,0,1,1
0.19188369523987223,1.0737545113220281,1,0,1,1
0.21121099718386738,1.051492354526656,0,0,1,1
0.2095042462789629,1.0493606958974246,0,0,1,1
0.21188083694050797,1.0504652932143916,0,0,1,1
0.20430364977303242,1.0663417950622962,0,0,1,1
0.19626206814805236,1.0418574334543427,1,0,1,1
0.20125255505908451,1.0720105621382703,0,0,1,1
0.1547374549959234,1.0613049133807555,1,0,1,1
0.17996535588274826,1.0983937508885349,1,0,1,1
0.18498716834435366,1.0820543633095243,1,0,1,1
0.2172041740995403,1.0948366642749776,0,0,1,1
0.20004551905658624,1.0870196234685214,0,0,1,1
0.17890090690397148,1.087078943232772,1,0,1,1
0.19654589694123978,1.0699221724508963,1,0,1,1
0.1961733030472777,1.045321477093419,1,0,1,1
0.20790486094005933,1.0980580791681662,0,0,1,1
0.19882632800385913,1.0640244506536125,1,0,1,1
0.19276491967080325,1.0569003280135423,1,0,1,1
0.18606603113271655,1.0555520705644796,1,0,1,1
0.20501389443962026,1.0464429256268784,0,0,1,1
0.20213240863690457,1.0637097000070475,0,0,1,1
0.07609833754118372,1.066366719085084,1,0,1,1
0.1724856369792238,1.061685780625631,1,0,1,1
0.18068790349330638,1.0784487586202702,1,0,1,1
0.17384782549469666,1.0804710796189494,1,0,1,1
0.21633903668782073,1.0731588721020708,0,0,1,1
0.24841523356727063,1.0679815021319345,0,0,1,1
0.24857929972150816,1.0507101697846768,0,0,1,1
0.24321661660011834,1.059324353857213,0,0,1,1
0.1753631248955045,1.0533753553875753,1,0,1,1
0.2089741296748288,1.0796721930019206,0,0,1,1
0.19013465737208868,1.037977509780139,1,0,1,1
0.19183733827019384,1.0729906521947732,1,0,1,1
0.23946076688361456,1.0375011560072303,0,0,1,1
0.2566165610805228,1.0672967877726798,0,0,1,1
0.2531232722112076,1.040931320360402,0,0,1,1
0.21571235263897326,1.0592448211729082,0,0,1,1
0.23060534910256536,1.0574329502829523,0,0,1,1
0.2210201817009847,1.0777092126777794,0,0,1,1
0.22771511658925922,1.0653708362357392,0,0,1,1
0.22981907039562133,1.0814719667768489,0,0,1,1
0.22032520827719704,1.0627372334644978,0,0,1,1
0.20311080177607188,1.0538382252636844,0,0,1,1
0.2125216010251167,1.0455499523632712,0,0,1,1
0.22329261601457584,1.057425221974624,0,0,1,1
0.20457788934419108,1.0872705363516006,0,0,1,1
0.2237978953793383,1.0743836029353218,0,0,1,1
0.23841298415491963,1.052100039767144,0,0,1,1
0.2236604863419094,1.0551633385422305,0,0,1,1
0.21939297981893457,1.089663307756799,0,0,1,1
0.219751974798655,1.0513303500732192,0,0,1,1
0.22019061227350983,1.058520790823007,0,0,1,1
0.2236864257704203,1.0730188380424084,0,0,1,1
0.20364028946169088,1.0715774293718432,0,0,1,1
0.20358059628658426,1.113370849953363,0,0,1,1
0.2339745469942796,1.0734271212998532,0,0,1,1
0.21935044854668134,1.0774235677547692,0,0,1,1
0.23660717172215928,1.0854708827284367,0,0,1,1
0.22495280417930044,1.0781359836981008,0,0,1,1
0.20484648895199575,1.1132939797126549,0,0,1,1
0.21357423413086032,1.0675020001906572,0,0,1,1
0.2111113664869303,1.0598213581589842,0,0,1,1
0.17570532841507452,1.108909222307152,1,0,1,1
0.19468449439113192,1.1092842968873657,1,0,1,1
0.18418731201161054,1.0789799255369048,1,0,1,1
0.2207194922807365,1.0629291710729352,0,0,1,1
0.18969587838584212,1.0866917953098114,1,0,1,1
0.16583002909244918,1.1343590363863856,1,0,1,1
0.21356306806546152,1.1040023710076619,0,0,1,1
0.2220419187032992,1.0975454704722476,0,0,1,1
0.23384317028220242,1.048080901639961,0,0,1,1
0.18789394402140874,1.1143436430609002,1,0,1,1
0.1999860932799717,1.0411234567833967,1,0,1,1
0.19982532062480524,1.087682614826901,1,0,1,1
0.20238515806060708,1.0551891846991455,0,0,1,1
0.20702219152796586,1.0565770851860221,0,0,1,1
0.20567577695188943,1.0791691213652168,0,0,1,1
0.218966287647074,1.089705837852339,0,0,1,1
0.21760679764978746,1.0706959871196606,0,0,1,1
0.22556078489751932,1.10498655105736,0,0,1,1
0.2083919451653394,1.0738845841180777,0,0,1,1
0.19091882157228968,1.0844561005444728,1,0,1,1
0.18646389191838156,1.0397899255838803,1,0,1,1
0.20833771485533714,1.0449230292919707,0,0,1,1
0.11368844248120807,1.0774807248257894,1,0,1,1
0.21066531027808194,1.0526023339715866,0,0,1,1
0.213016057696657,1.0727739708763437,0,0,1,1
0.21373762829428425,1.0570588062316932,0,0,1,1
0.2210224066343937,1.0638008868573547,0,0,1,1
0.20253820209381007,1.0572970173746115,0,0,1,1
0.20762069578149983,1.0799744835582776,0,0,1,1
0.20343537664056593,1.065334427880355,0,0,1,1
0.22506993627862093,1.050769750465755,0,0,1,1
0.23470014543983697,1.0810261812819986,0,0,1,1
0.231687746511565,1.086908054359073,0,0,1,1
0.21241392801277345,1.0702010096185712,0,0,1,1
0.21077120955923923,1.0975199138823302,0,0,1,1
0.2335639845093091,1.0554092796506007,0,0,1,1
0.21830250473763443,1.065027626858901,0,0,1,1
0.21718875365252416,1.0619898753691346,0,0,1,1
0.1136935493421665,1.107430307333026,1,0,1,1
0.15193388511508008,1.0974397164722578,1,0,1,1
0.18811403517857894,1.0970867513211078,1,0,1,1
0.1765695880459293,1.0667118128893778,1,0,1,1
0.18716393081842858,1.0677146936881672,1,0,1,1
0.19520804648110673,1.0407903608445954,1,0,1,1
0.18867866620317614,1.082298497573766,1,0,1,1
0.15720515347169778,1.1019242109650003,1,0,1,1
0.1829550648675279,1.0925732571758866,1,0,1,1
0.20620129731248266,1.0967706944841267,0,0,1,1
0.2052129280775701,1.0472990013391832,0,0,1,1
0.23347836788427712,1.0775545878118278,0,0,1,1
0.19716742707237933,1.0294655131849695,1,0,1,1
0.2037116083468269,1.0554737688479565,0,0,1,1
0.2186804180351099,1.1080666207640844,0,0,1,1
0.19070605823598746,1.0490633315414348,1,0,1,1
0.19058441941545595,1.0688281056143583,1,0,1,1
0.20145726454167717,1.0720698683601044,0,0,1,1
0.2070730293338651,1.0986772329497176,0,0,1,1
0.21397530455182648,1.0945680813604934,0,0,1,1
0.17437329104969873,1.1177809704666728,1,0,1,1
0.21375966742624417,1.0630582901002448,0,0,1,1
0.22262257819137146,1.0645379327973423,0,0,1,1
0.21186346407636122,1.0783659091141171,0,0,1,1
0.20346663013011665,1.0624768419163189,0,0,1,1
0.1878100300245265,1.0553505596318669,1,0,1,1
0.19775305480321353,1.0467707661734487,1,0,1,1
0.1940438694608942,1.0763093267623323,1,0,1,1
0.19093108780413054,1.05100365680632,1,0,1,1
0.1629643305308764,1.0683569743016779,1,0,1,1
0.18126796825044514,1.09529108263398,1,0,1,1
0.19330556679926514,1.073647364672146,1,0,1,1
